40,5,114.93,44.65,118.32,56.9,1,1,1.0
40,7,481.79,83.09,200.75999999999993,89.38999999999999,1,1,1.0
41,8,818.87,6.8,60.52999999999997,56.18,1,1,1.0
41,3,95.26,0.0,218.94,55.7,1,1,0.0
41,4,311.99,0.0,391.02,107.53,1,1,0.0
41,5,102.27,42.85,115.75000000000001,55.98,1,1,1.0
41,7,453.4,78.78,191.70000000000005,86.78,1,1,1.0
42,8,803.13,5.1,60.32000000000005,55.51,1,1,1.0
42,3,95.26,0.0,218.04000000000002,55.69,1,1,0.0
42,4,311.91,0.0,390.87999999999994,107.17,1,1,0.0
42,5,89.61,41.04,113.17999999999999,55.059999999999995,1,1,1.0
42,7,425.97,74.48,182.73000000000002,84.15999999999998,1,1,1.0
43,8,787.39,3.4,60.110000000000014,54.85,1,1,1.0
43,3,95.26,0.0,217.44,55.68,1,1,0.0
43,4,311.83,0.0,390.74000000000007,106.8,1,1,0.0
43,5,76.95,39.24,110.61,54.13999999999999,1,1,1.0
43,7,398.53,70.17,175.37,81.55,1,1,1.0
44,8,771.65,1.7,59.89999999999998,54.18,1,1,1.0
44,3,95.26,0.0,216.84000000000003,55.66,1,1,0.0
44,4,311.76,0.0,390.58000000000004,106.43,1,1,0.0
44,5,64.29,37.43,108.04,53.220000000000006,1,1,1.0
44,7,371.1,65.86,172.39999999999998,78.94000000000001,1,1,1.0
45,8,755.91,0.0,59.690000000000055,53.51,1,1,1.0
45,3,95.26,0.0,216.49,55.65,1,1,0.0
45,4,311.68,0.0,390.44,106.07,1,1,0.0
45,5,54.45,35.63,105.46999999999998,52.300000000000004,1,1,1.0
45,7,348.27,62.85,166.23000000000002,76.89000000000001,1,1,1.0
46,8,744.81,0.0,59.690000000000055,52.85,1,1,1.0
46,3,95.26,0.0,216.14,55.64,1,1,0.0
46,4,311.6,0.0,390.29999999999995,105.7,1,1,1.0
46,5,44.62,33.82,102.9,51.38,1,1,1.0
46,7,325.44,59.84,160.06,74.84,1,1,1.0
47,8,744.81,0.0,42.690000000000055,50.9,1,1,0.0
47,3,95.26,0.0,214.54000000000002,55.63,1,1,0.0
47,4,311.6,0.0,390.29999999999995,105.7,1,1,1.0
47,5,34.78,32.02,100.33000000000001,50.46,1,1,1.0
47,7,305.12,56.82,154.55,72.80000000000001,1,1,1.0
48,8,716.75,0.0,55.049999999999955,48.29,1,1,0.0
48,3,95.26,0.0,216.34000000000003,55.61,1,1,0.0
48,4,311.6,0.0,390.29999999999995,105.7,1,1,1.0
48,5,24.95,30.21,97.75999999999999,49.54,1,1,1.0
48,7,284.81,53.81,149.01999999999998,70.75,1,1,1.0
49,8,702.39,0.0,55.05000000000007,48.29,1,1,0.0
49,3,95.26,0.0,216.74,55.6,1,1,0.0
49,4,311.6,0.0,390.29999999999995,105.7,1,1,1.0
49,5,15.11,28.4,95.19,48.63,1,1,1.0
49,7,264.5,50.8,143.5,68.7,1,1,1.0
50,8,702.39,0.0,38.08000000000004,45.04,1,1,0.0
50,3,95.26,0.0,217.04000000000002,56.0,1,1,0.0
50,4,311.6,0.0,390.29999999999995,105.7,1,1,1.0
50,5,5.28,26.6,92.62,47.699999999999996,1,1,1.0
50,7,247.43,48.25,138.62,67.1,1,1,1.0
51,8,702.39,0.0,21.110000000000014,41.8,1,1,0.0
51,3,95.26,0.0,217.44,56.4,1,1,0.0
51,4,311.6,0.0,390.29999999999995,105.7,1,1,0.0
51,5,3.52,24.97,84.08,46.86,1,1,1.0
51,7,230.37,45.7,133.73000000000002,65.5,1,1,1.0
52,8,699.78,0.0,16.519999999999982,41.8,1,1,0.0
52,3,95.26,0.0,216.44,54.9,1,1,0.0
52,4,311.6,0.0,390.29999999999995,105.7,1,1,1.0
52,5,1.76,23.33,75.53999999999999,46.040000000000006,1,1,1.0
52,7,213.3,43.15,128.84999999999997,63.9,1,1,1.0
53,3,95.26,0.0,216.24,53.4,1,1,0.0
53,4,311.6,0.0,390.29999999999995,105.7,1,1,1.0
53,5,0.0,21.7,67.0,45.2,1,1,1.0
53,7,196.24,40.6,123.95999999999998,62.300000000000004,1,1,1.0
54,3,95.26,0.0,216.74,51.9,1,1,0.0
54,4,311.6,0.0,390.29999999999995,105.7,1,1,1.0
54,5,0.01,20.85,58.24,43.18,1,1,1.0
54,7,181.46,39.13,121.17999999999998,60.99999999999999,1,1,1.0
55,3,95.26,0.0,216.14,52.8,1,1,0.0
55,4,311.6,0.0,390.29999999999995,105.7,1,1,1.0
55,5,0.03,20.0,49.47,41.15,1,1,1.0
55,7,166.68,37.67,118.39999999999998,59.7,1,1,1.0
56,3,95.26,0.0,217.04000000000002,53.7,1,1,0.0
56,4,311.6,0.0,390.29999999999995,105.7,1,1,1.0
56,5,0.04,19.15,40.71,39.13,1,1,1.0
56,7,151.9,36.2,115.60999999999999,58.39999999999999,1,1,1.0
57,3,95.26,0.0,216.94,54.6,1,1,0.0
57,4,311.6,0.0,390.29999999999995,105.7,1,1,1.0
57,5,0.06,18.3,31.94,37.099999999999994,1,1,1.0
57,7,139.48,34.98,111.70000000000002,57.42000000000001,1,1,1.0
58,3,95.26,0.0,216.84000000000003,55.5,1,1,0.0
58,4,311.6,0.0,390.29999999999995,105.7,1,1,1.0
58,5,0.06,21.33,23.44,31.270000000000003,1,1,1.0
58,7,127.05,33.75,107.81000000000002,56.45,1,1,1.0
59,3,95.26,0.0,216.74,56.4,1,1,0.0
59,4,311.6,0.0,390.29999999999995,105.7,1,1,1.0
59,5,0.06,24.37,14.94,25.429999999999996,1,1,1.0
59,7,114.63,32.52,103.9,55.48,1,1,1.0
60,3,95.26,0.0,215.24,56.4,1,1,0.0
60,4,311.6,0.0,390.29999999999995,105.7,1,1,1.0
60,5,0.06,27.4,6.44,19.6,1,1,1.0
60,7,102.2,31.3,99.99999999999999,54.5,1,1,1.0
